启运港,目的港,航线ID,开航日,航程(计划),共舱船公司,航线备注,船名航次,年份,船型,船期,启运港码头,目的港码头,航程(当次)
青岛,明日数航船期查询北美洲美东美国纽约,29e44a60ce61a75e2e752d1d1c2cd63f,周六,33天,OOCL(ECX2) | EMC(NUE2) | COSCO(AWE2) | CMA(MANB),美东直航,空班/,,,2025/12/27,前湾联合码头,MAHER,33天
青岛,明日数航船期查询北美洲美东美国纽约,29e44a60ce61a75e2e752d1d1c2cd63f,周六,33天,OOCL(ECX2) | EMC(NUE2) | COSCO(AWE2) | CMA(MANB),美东直航,OOCL FRANCE/068E,,,2026/1/3,前湾联合码头,MAHER,33天
青岛,明日数航船期查询北美洲美东美国纽约,1268df227e5265b8105ddebaf6e02aab,周六,42天,COSCO(AWE1) | CMA(VESPUCCI) | EMC(NUE) | OOCL(ECC2),美东直航,TAMPA TRIUMPH/0VCM1E1MA,,,2025/11/22,前湾码头,MAHER,41天
青岛,明日数航船期查询北美洲美东美国纽约,1268df227e5265b8105ddebaf6e02aab,周六,42天,COSCO(AWE1) | CMA(VESPUCCI) | EMC(NUE) | OOCL(ECC2),美东直航,TAMPA TRIUMPH/1242E,,,2025/11/29,前湾码头,MAHER,42天
青岛,明日数航船期查询北美洲美东美国纽约,1268df227e5265b8105ddebaf6e02aab,周六,42天,COSCO(AWE1) | CMA(VESPUCCI) | EMC(NUE) | OOCL(ECC2),美东直航,EVER FAIR/1243E,,,2025/12/6,前湾码头,MAHER,42天
青岛,明日数航船期查询北美洲美东美国纽约,1268df227e5265b8105ddebaf6e02aab,周六,42天,COSCO(AWE1) | CMA(VESPUCCI) | EMC(NUE) | OOCL(ECC2),美东直航,EVER FAVOR/1244E,,,2025/12/13,前湾码头,MAHER,42天
青岛,明日数航船期查询北美洲美东美国纽约,1268df227e5265b8105ddebaf6e02aab,周六,42天,COSCO(AWE1) | CMA(VESPUCCI) | EMC(NUE) | OOCL(ECC2),美东直航,EVER FOND/1245E,2021,11888 TEU,2025/12/20,前湾码头,MAHER,42天
青岛,明日数航船期查询北美洲美东美国纽约,1268df227e5265b8105ddebaf6e02aab,周六,42天,COSCO(AWE1) | CMA(VESPUCCI) | EMC(NUE) | OOCL(ECC2),美东直航,TOKYO TRIUMPH/1246E,,,2025/12/27,前湾码头,MAHER,42天
青岛,明日数航船期查询北美洲美东美国纽约,1268df227e5265b8105ddebaf6e02aab,周六,42天,COSCO(AWE1) | CMA(VESPUCCI) | EMC(NUE) | OOCL(ECC2),美东直航,TOLEDO TRIUMPH/1247E,,,2026/1/3,前湾码头,MAHER,42天
青岛,明日数航船期查询北美洲美东美国纽约,8ada417425de11175095b1bf993b5315,周日,36天,MSC(EMPIRE SERVICE) | ZIM(ZNS),美东直航,MSC BRASILIA VII/GE545E,2001,6627 TEU,2025/11/20,前湾码头,PNCT,36天
青岛,明日数航船期查询北美洲美东美国纽约,8ada417425de11175095b1bf993b5315,周日,36天,MSC(EMPIRE SERVICE) | ZIM(ZNS),美东直航,MSC LEO VI/GE548E,,,2025/12/2,前湾码头,PNCT,36天
青岛,明日数航船期查询北美洲美东美国纽约,8ada417425de11175095b1bf993b5315,周日,36天,MSC(EMPIRE SERVICE) | ZIM(ZNS),美东直航,CONTI COURAGE/GE549E,2005,8084 TEU,2025/12/7,前湾码头,PNCT,36天
青岛,明日数航船期查询北美洲美东美国纽约,8ada417425de11175095b1bf993b5315,周日,36天,MSC(EMPIRE SERVICE) | ZIM(ZNS),美东直航,KURE/GE550E,1996,7403 TEU,2025/12/18,前湾码头,PNCT,36天
青岛,明日数航船期查询北美洲美东美国纽约,8ada417425de11175095b1bf993b5315,周日,36天,MSC(EMPIRE SERVICE) | ZIM(ZNS),美东直航,MSC DARWIN VI/GE551E,,,2025/12/22,前湾码头,PNCT,36天
青岛,明日数航船期查询北美洲美东美国纽约,8ada417425de11175095b1bf993b5315,周日,36天,MSC(EMPIRE SERVICE) | ZIM(ZNS),美东直航,MSC MUMBAI VIII/GE552E,2005,8814 TEU,2025/12/29,前湾码头,PNCT,36天
青岛,明日数航船期查询北美洲美东美国纽约,8ada417425de11175095b1bf993b5315,周日,36天,MSC(EMPIRE SERVICE) | ZIM(ZNS),美东直航,MSC UBERTY VIII/GE601E,2008,8241 TEU,2026/1/4,前湾码头,PNCT,36天
青岛,明日数航船期查询东南亚新马越泰越南胡志明同奈港,9ee08c3a3090ace0a546057f7b8acc23,周五,6天,MSC(SAMBAR),东南亚直航,MSC CANCUN IV/HR545A,2009,4330 TEU,2025/11/17,前湾码头,PHUOC AN PORT,6天
青岛,明日数航船期查询东南亚新马越泰越南胡志明同奈港,9ee08c3a3090ace0a546057f7b8acc23,周五,6天,MSC(SAMBAR),东南亚直航,MSC BREMERHAVEN V/HR546A,2007,4504 TEU,2025/11/23,前湾码头,PHUOC AN PORT,6天
青岛,明日数航船期查询东南亚新马越泰越南胡志明同奈港,9ee08c3a3090ace0a546057f7b8acc23,周五,6天,MSC(SAMBAR),东南亚直航,MSC ALYSSA/HR547A,,,2025/11/28,前湾码头,PHUOC AN PORT,6天
青岛,明日数航船期查询东南亚新马越泰越南胡志明同奈港,9ee08c3a3090ace0a546057f7b8acc23,周五,6天,MSC(SAMBAR),东南亚直航,MSC CAIRO IV/HR548A,2001,4253 TEU,2025/12/4,前湾码头,PHUOC AN PORT,6天
青岛,明日数航船期查询东南亚新马越泰越南胡志明同奈港,9ee08c3a3090ace0a546057f7b8acc23,周五,6天,MSC(SAMBAR),东南亚直航,MSC MATTINA/HR549A,2007,4363 TEU,2025/12/12,前湾码头,PHUOC AN PORT,6天
青岛,明日数航船期查询东南亚新马越泰越南胡志明同奈港,9ee08c3a3090ace0a546057f7b8acc23,周五,6天,MSC(SAMBAR),东南亚直航,MSC DIEGO/HR550A,,,2025/12/19,前湾码头,PHUOC AN PORT,6天
青岛,明日数航船期查询东南亚新马越泰越南海防,7dd0f265320a191c65aa92971041bb54,周一,8天,EMC(KTH),海防直航,EVER CLEVER/0127-081S,2021,1984 TEU,2025/11/24,前湾码头,VIP GREENPORT,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,7dd0f265320a191c65aa92971041bb54,周一,8天,EMC(KTH),海防直航,EVER CHASTE/0129-083S,2021,1844 TEU,2025/12/2,前湾码头,VIP GREENPORT,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,7dd0f265320a191c65aa92971041bb54,周一,8天,EMC(KTH),海防直航,EVER CONFORM/0128-075S,2022,1984 TEU,2025/12/2,前湾码头,VIP GREENPORT,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,7dd0f265320a191c65aa92971041bb54,周一,8天,EMC(KTH),海防直航,EVER CLEVER/0130-082S,2021,1984 TEU,2025/12/8,前湾码头,VIP GREENPORT,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,7dd0f265320a191c65aa92971041bb54,周一,8天,EMC(KTH),海防直航,EVER CONFORM/0131-076S,2022,1984 TEU,2025/12/20,前湾码头,VIP GREENPORT,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,7dd0f265320a191c65aa92971041bb54,周一,8天,EMC(KTH),海防直航,EVER CHASTE/0132-084S,2021,1844 TEU,2025/12/22,前湾码头,VIP GREENPORT,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,7dd0f265320a191c65aa92971041bb54,周一,8天,EMC(KTH),海防直航,EVER CLEVER/0133-083S,2021,1984 TEU,2025/12/29,前湾码头,VIP GREENPORT,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,7dd0f265320a191c65aa92971041bb54,周一,8天,EMC(KTH),海防直航,EVER CONFORM/0134-077S,2022,1984 TEU,2026/1/5,前湾码头,VIP GREENPORT,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,24adf156f53485d3abf993aac0ad5dd0,周二,5天,天敬海运(KCH) | 泛洋(KCH),海防直航,SKY HOPE/2520S,,,2025/11/18,前湾码头,MIPEC,4天
青岛,明日数航船期查询东南亚新马越泰越南海防,24adf156f53485d3abf993aac0ad5dd0,周二,5天,天敬海运(KCH) | 泛洋(KCH),海防直航,ULTIMA/1035S,,,2025/11/25,前湾码头,MIPEC,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,24adf156f53485d3abf993aac0ad5dd0,周二,5天,天敬海运(KCH) | 泛洋(KCH),海防直航,SKY HOPE/2521S,,,2025/11/30,前湾码头,MIPEC,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,24adf156f53485d3abf993aac0ad5dd0,周二,5天,天敬海运(KCH) | 泛洋(KCH),海防直航,ULTIMA/1036S,,,2025/12/8,前湾码头,MIPEC,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,24adf156f53485d3abf993aac0ad5dd0,周二,5天,天敬海运(KCH) | 泛洋(KCH),海防直航,SKY HOPE/2522S,,,2025/12/14,前湾码头,MIPEC,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,24adf156f53485d3abf993aac0ad5dd0,周二,5天,天敬海运(KCH) | 泛洋(KCH),海防直航,ULTIMA/1037S,,,2025/12/22,前湾码头,MIPEC,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,24adf156f53485d3abf993aac0ad5dd0,周二,5天,天敬海运(KCH) | 泛洋(KCH),海防直航,SKY HOPE/2523S,,,2025/12/28,前湾码头,MIPEC,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,24adf156f53485d3abf993aac0ad5dd0,周二,5天,天敬海运(KCH) | 泛洋(KCH),海防直航,ULTIMA/1038S,,,2026/1/5,前湾码头,MIPEC,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,f59fdded965711675735b423a8bfd719,周三,7天,锦江航运(CHH3),海防直航,MILD JAZZ/2547S,2014,1098 TEU,2025/11/19,前湾码头,NAM DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,f59fdded965711675735b423a8bfd719,周三,7天,锦江航运(CHH3),海防直航,MILD WALTZ/2548S,2014,1098 TEU,2025/11/26,前湾码头,NAM DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,f59fdded965711675735b423a8bfd719,周三,7天,锦江航运(CHH3),海防直航,MILD JAZZ/2549S,2014,1098 TEU,2025/12/3,前湾码头,NAM DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,f59fdded965711675735b423a8bfd719,周三,7天,锦江航运(CHH3),海防直航,MILD WALTZ/2550S,2014,1098 TEU,2025/12/10,前湾码头,NAM DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,f59fdded965711675735b423a8bfd719,周三,7天,锦江航运(CHH3),海防直航,MILD JAZZ/2551S,2014,1098 TEU,2025/12/17,前湾码头,NAM DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,f59fdded965711675735b423a8bfd719,周三,7天,锦江航运(CHH3),海防直航,MILD WALTZ/2552S,2014,1098 TEU,2025/12/24,前湾码头,NAM DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,f59fdded965711675735b423a8bfd719,周三,7天,锦江航运(CHH3),海防直航,MILD JAZZ/2601S,2014,1098 TEU,2025/12/31,前湾码头,NAM DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,32c04e95917b4ab935c6fe3f35469ed2,周五,7天,外运集运(CHS2),海防直航,HAI SU 7/2527S,,,2025/11/18,前湾联合码头,NAM HAI DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,32c04e95917b4ab935c6fe3f35469ed2,周五,7天,外运集运(CHS2),海防直航,HAI SU 6/2528S,2006,698 TEU,2025/11/24,前湾联合码头,NAM HAI DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,32c04e95917b4ab935c6fe3f35469ed2,周五,7天,外运集运(CHS2),海防直航,HAI SU 7/2528S,,,2025/11/28,前湾联合码头,NAM HAI DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,32c04e95917b4ab935c6fe3f35469ed2,周五,7天,外运集运(CHS2),海防直航,HAI SU 6/2529S,2006,698 TEU,2025/12/5,前湾联合码头,NAM HAI DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,32c04e95917b4ab935c6fe3f35469ed2,周五,7天,外运集运(CHS2),海防直航,HAI SU 7/2529S,,,2025/12/12,前湾联合码头,NAM HAI DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,32c04e95917b4ab935c6fe3f35469ed2,周五,7天,外运集运(CHS2),海防直航,HAI SU 6/2530S,2006,698 TEU,2025/12/19,前湾联合码头,NAM HAI DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,32c04e95917b4ab935c6fe3f35469ed2,周五,7天,外运集运(CHS2),海防直航,HAI SU 7/2530S,,,2025/12/26,前湾联合码头,NAM HAI DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,32c04e95917b4ab935c6fe3f35469ed2,周五,7天,外运集运(CHS2),海防直航,空班/,,,2026/1/2,前湾联合码头,NAM HAI DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,32c04e95917b4ab935c6fe3f35469ed2,周五,7天,外运集运(CHS2),海防直航,HAI SU 7/2531S,,,2026/1/9,前湾联合码头,NAM HAI DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,8f7dd7048a6e4ddc489aa669790ebdb7,周五,7天,亚海航运(HHX2) | CNC(HHX2CNC) | OOCL(HHX2),越南直航,CA GUANGZHOU/2519W,,,2025/11/17,前湾码头,NAM DINH VU,6天
青岛,明日数航船期查询东南亚新马越泰越南海防,8f7dd7048a6e4ddc489aa669790ebdb7,周五,7天,亚海航运(HHX2) | CNC(HHX2CNC) | OOCL(HHX2),越南直航,ASL HONG KONG/2547W,2022,1781 TEU,2025/11/24,前湾码头,NAM DINH VU,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,8f7dd7048a6e4ddc489aa669790ebdb7,周五,7天,亚海航运(HHX2) | CNC(HHX2CNC) | OOCL(HHX2),越南直航,CA MANILA/2522W,2024,1673 TEU,2025/11/28,前湾码头,NAM DINH VU,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,8f7dd7048a6e4ddc489aa669790ebdb7,周五,7天,亚海航运(HHX2) | CNC(HHX2CNC) | OOCL(HHX2),越南直航,CA GUANGZHOU/2520W,,,2025/11/29,前湾码头,NAM DINH VU,6天
青岛,明日数航船期查询东南亚新马越泰越南海防,8f7dd7048a6e4ddc489aa669790ebdb7,周五,7天,亚海航运(HHX2) | CNC(HHX2CNC) | OOCL(HHX2),越南直航,CA GUANGZHOU/2521W,,,2025/12/10,前湾码头,NAM DINH VU,7天
青岛,明日数航船期查询东南亚新马越泰越南海防,8f7dd7048a6e4ddc489aa669790ebdb7,周五,7天,亚海航运(HHX2) | CNC(HHX2CNC) | OOCL(HHX2),越南直航,CA MANILA/2523W,2024,1673 TEU,2025/12/12,前湾码头,NAM DINH VU,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,8f7dd7048a6e4ddc489aa669790ebdb7,周五,7天,亚海航运(HHX2) | CNC(HHX2CNC) | OOCL(HHX2),越南直航,CA GUANGZHOU/2522W,,,2025/12/22,前湾码头,NAM DINH VU,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,8f7dd7048a6e4ddc489aa669790ebdb7,周五,7天,亚海航运(HHX2) | CNC(HHX2CNC) | OOCL(HHX2),越南直航,CA MANILA/2524W,2024,1673 TEU,2025/12/26,前湾码头,NAM DINH VU,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,8f7dd7048a6e4ddc489aa669790ebdb7,周五,7天,亚海航运(HHX2) | CNC(HHX2CNC) | OOCL(HHX2),越南直航,CA GUANGZHOU/2523W,,,2026/1/2,前湾码头,NAM DINH VU,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,642c0f4fdc3361019a3f516ce19202ce,周五,4天,东进商船(IQH1) | 中联航运(IQH) | 东暎海运(IQH) | 泛洲海运(IQH),海防直航,PEGASUS GLORY/2530S,2024,952 TEU,2025/11/16,前湾码头,TAN VU,4天
青岛,明日数航船期查询东南亚新马越泰越南海防,642c0f4fdc3361019a3f516ce19202ce,周五,4天,东进商船(IQH1) | 中联航运(IQH) | 东暎海运(IQH) | 泛洲海运(IQH),海防直航,PANCON GLORY/2517S,,,2025/11/26,前湾码头,TAN VU,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,642c0f4fdc3361019a3f516ce19202ce,周五,4天,东进商船(IQH1) | 中联航运(IQH) | 东暎海运(IQH) | 泛洲海运(IQH),海防直航,PEGASUS GLORY/2531S,2024,952 TEU,2025/11/29,前湾码头,TAN VU,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,642c0f4fdc3361019a3f516ce19202ce,周五,4天,东进商船(IQH1) | 中联航运(IQH) | 东暎海运(IQH) | 泛洲海运(IQH),海防直航,PANCON GLORY/2518S,,,2025/12/8,前湾码头,TAN VU,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,642c0f4fdc3361019a3f516ce19202ce,周五,4天,东进商船(IQH1) | 中联航运(IQH) | 东暎海运(IQH) | 泛洲海运(IQH),海防直航,PEGASUS GLORY/2532S,2024,952 TEU,2025/12/13,前湾码头,TAN VU,3天
青岛,明日数航船期查询东南亚新马越泰越南海防,642c0f4fdc3361019a3f516ce19202ce,周五,4天,东进商船(IQH1) | 中联航运(IQH) | 东暎海运(IQH) | 泛洲海运(IQH),海防直航,PANCON GLORY/2519S,,,2025/12/19,前湾码头,TAN VU,4天
青岛,明日数航船期查询东南亚新马越泰越南海防,642c0f4fdc3361019a3f516ce19202ce,周五,4天,东进商船(IQH1) | 中联航运(IQH) | 东暎海运(IQH) | 泛洲海运(IQH),海防直航,PEGASUS GLORY/2533S,2024,952 TEU,2025/12/26,前湾码头,TAN VU,4天
青岛,明日数航船期查询东南亚新马越泰越南海防,642c0f4fdc3361019a3f516ce19202ce,周五,4天,东进商船(IQH1) | 中联航运(IQH) | 东暎海运(IQH) | 泛洲海运(IQH),海防直航,PANCON GLORY/2520S,,,2026/1/2,前湾码头,TAN VU,4天
青岛,明日数航船期查询东南亚新马越泰越南海防,4d2522fe8c3ec9cdad027bb862e85553,周六,10天,COSCO(CYH),海防直航,XIN FANG CHENG/299S,,,2025/11/16,前湾联合码头,HICT,8天
青岛,明日数航船期查询东南亚新马越泰越南海防,4d2522fe8c3ec9cdad027bb862e85553,周六,10天,COSCO(CYH),海防直航,WAN HANG HENG YUAN/001S,2025,3316 TEU,2025/11/19,前湾联合码头,HICT,6天
青岛,明日数航船期查询东南亚新马越泰越南海防,4d2522fe8c3ec9cdad027bb862e85553,周六,10天,COSCO(CYH),海防直航,XIN ZHAN JIANG/194S,,,2025/11/29,前湾联合码头,HICT,10天
青岛,明日数航船期查询东南亚新马越泰越南海防,4d2522fe8c3ec9cdad027bb862e85553,周六,10天,COSCO(CYH),海防直航,WAN HANG HENG YUAN/002S,2025,3316 TEU,2025/12/6,前湾联合码头,HICT,10天
青岛,明日数航船期查询东南亚新马越泰越南海防,4d2522fe8c3ec9cdad027bb862e85553,周六,10天,COSCO(CYH),海防直航,空班/,,,2025/12/13,前湾联合码头,HICT,10天
青岛,明日数航船期查询东南亚新马越泰越南海防,4d2522fe8c3ec9cdad027bb862e85553,周六,10天,COSCO(CYH),海防直航,XIN ZHAN JIANG/195S,,,2025/12/20,前湾联合码头,HICT,10天
青岛,明日数航船期查询东南亚新马越泰越南海防,4d2522fe8c3ec9cdad027bb862e85553,周六,10天,COSCO(CYH),海防直航,WAN HANG HENG YUAN/003S,2025,3316 TEU,2025/12/27,前湾联合码头,HICT,10天
青岛,明日数航船期查询东南亚新马越泰越南海防,f9780ce58486e36ad3347b5704918f78,周日,6天,SITC(CKV),越南直航,SITC HAINAN/2530S,2015,1805 TEU,2025/11/21,前湾联合码头,NAM DINH VU,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,f9780ce58486e36ad3347b5704918f78,周日,6天,SITC(CKV),越南直航,SITC LIDE/2528S,,,2025/11/26,前湾联合码头,NAM DINH VU,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,f9780ce58486e36ad3347b5704918f78,周日,6天,SITC(CKV),越南直航,SITC GUANGXI/2534S,2015,1805 TEU,2025/12/2,前湾联合码头,NAM DINH VU,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,f9780ce58486e36ad3347b5704918f78,周日,6天,SITC(CKV),越南直航,SITC HAINAN/2532S,2015,1805 TEU,2025/12/9,前湾联合码头,NAM DINH VU,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,f9780ce58486e36ad3347b5704918f78,周日,6天,SITC(CKV),越南直航,SITC LIDE/2530S,,,2025/12/16,前湾联合码头,NAM DINH VU,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,f9780ce58486e36ad3347b5704918f78,周日,6天,SITC(CKV),越南直航,SITC GUANGXI/2536S,2015,1805 TEU,2025/12/23,前湾联合码头,NAM DINH VU,5天
青岛,明日数航船期查询东南亚新马越泰越南海防,f9780ce58486e36ad3347b5704918f78,周日,6天,SITC(CKV),越南直航,SITC HAINAN/2534S,2015,1805 TEU,2025/12/30,前湾联合码头,NAM DINH VU,5天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,a3392fa61e5c75214ebbd7a6131860c4,周一,8天,亚海航运(CVT2) | 外运集运(CVTS) | 森罗商船(CVT) | 泛洋(CVT),越泰直航,POS BANGKOK/1076S,2019,1811 TEU,2025/11/21,新前湾码头,CAT LAI,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,a3392fa61e5c75214ebbd7a6131860c4,周一,8天,亚海航运(CVT2) | 外运集运(CVTS) | 森罗商船(CVT) | 泛洋(CVT),越泰直航,CA MANILA/2547S,2024,1673 TEU,2025/11/19,新前湾码头,CAT LAI,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,a3392fa61e5c75214ebbd7a6131860c4,周一,8天,亚海航运(CVT2) | 外运集运(CVTS) | 森罗商船(CVT) | 泛洋(CVT),越泰直航,REN JIAN 6/2515S,,,2025/11/25,新前湾码头,CAT LAI,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,a3392fa61e5c75214ebbd7a6131860c4,周一,8天,亚海航运(CVT2) | 外运集运(CVTS) | 森罗商船(CVT) | 泛洋(CVT),越泰直航,CA MANILA/2548S,2024,1673 TEU,2025/12/8,新前湾码头,CAT LAI,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,a3392fa61e5c75214ebbd7a6131860c4,周一,8天,亚海航运(CVT2) | 外运集运(CVTS) | 森罗商船(CVT) | 泛洋(CVT),越泰直航,POS BANGKOK/1077S,2019,1811 TEU,2025/12/9,新前湾码头,CAT LAI,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,a3392fa61e5c75214ebbd7a6131860c4,周一,8天,亚海航运(CVT2) | 外运集运(CVTS) | 森罗商船(CVT) | 泛洋(CVT),越泰直航,REN JIAN 6/2516S,,,2025/12/16,新前湾码头,CAT LAI,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,a3392fa61e5c75214ebbd7a6131860c4,周一,8天,亚海航运(CVT2) | 外运集运(CVTS) | 森罗商船(CVT) | 泛洋(CVT),越泰直航,POS BANGKOK/1078S,2019,1811 TEU,2025/12/28,新前湾码头,CAT LAI,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,a3392fa61e5c75214ebbd7a6131860c4,周一,8天,亚海航运(CVT2) | 外运集运(CVTS) | 森罗商船(CVT) | 泛洋(CVT),越泰直航,CA MANILA/2549S,2024,1673 TEU,2025/12/28,新前湾码头,CAT LAI,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,a3392fa61e5c75214ebbd7a6131860c4,周一,8天,亚海航运(CVT2) | 外运集运(CVTS) | 森罗商船(CVT) | 泛洋(CVT),越泰直航,REN JIAN 6/2601S,,,2026/1/5,新前湾码头,CAT LAI,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,a3392fa61e5c75214ebbd7a6131860c4,周一,8天,亚海航运(CVT2) | 外运集运(CVTS) | 森罗商船(CVT) | 泛洋(CVT),越泰直航,POS BANGKOK/1079S,2019,1811 TEU,2026/1/12,新前湾码头,CAT LAI,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,9869d587c8258fef46fe105cfc72de31,周二,8天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC YUANMING/2516S,,,2025/11/18,前湾联合码头,PHUOC AN,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,9869d587c8258fef46fe105cfc72de31,周二,8天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC SHUNDE/0KJ6BS1NC,2023,1781 TEU,2025/11/25,前湾联合码头,PHUOC AN,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,9869d587c8258fef46fe105cfc72de31,周二,8天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC CHANGMING/2516S,2023,2698 TEU,2025/12/2,前湾联合码头,PHUOC AN,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,9869d587c8258fef46fe105cfc72de31,周二,8天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC ZHENGDE/2524S,2024,1760 TEU,2025/12/9,前湾联合码头,PHUOC AN,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,9869d587c8258fef46fe105cfc72de31,周二,8天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC QIUMING/2516S,2022,2698 TEU,2025/12/16,前湾联合码头,PHUOC AN,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,9869d587c8258fef46fe105cfc72de31,周二,8天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC YUANMING/2518S,,,2025/12/23,前湾联合码头,PHUOC AN,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,9869d587c8258fef46fe105cfc72de31,周二,8天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC SHUNDE/2524S,2023,1781 TEU,2025/12/30,前湾联合码头,PHUOC AN,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,9869d587c8258fef46fe105cfc72de31,周二,8天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC CHANGMING/0KJ6NS1NC,2023,2698 TEU,2026/1/6,前湾联合码头,PHUOC AN,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,9869d587c8258fef46fe105cfc72de31,周二,8天,CNC(BBX6CNC) | SITC(CBX2),吉大直航,SITC ZHENGDE/0KJ6PS1NC,2024,1760 TEU,2026/1/13,前湾联合码头,PHUOC AN,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,25d32df348b6ebfb776c3c5ca055ab10,周二,7天,COSCO(CHL) | KMTC(CT2) | YML(CHX) | RCL(RNV) | 天敬海运(RNV) | OOCL(CHL),越南直航,YM CENTENNIAL/060S,,,2025/11/28,前湾码头,CAT LAI,8天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,25d32df348b6ebfb776c3c5ca055ab10,周二,7天,COSCO(CHL) | KMTC(CT2) | YML(CHX) | RCL(RNV) | 天敬海运(RNV) | OOCL(CHL),越南直航,URU BHUM/161S,2005,2598 TEU,2025/12/3,前湾码头,CAT LAI,9天
青岛,明日数航船期查询东南亚新马越泰越南胡志明,25d32df348b6ebfb776c3c5ca055ab10,周二,7天,COSCO(CHL) | KMTC(CT2) | YML(CHX) | RCL(RNV) | 天敬海运(RNV) | OOCL(CHL),越南直航,WAN HAI 335/028S,2023,2940 TEU,2025/12/10,前湾码头,CAT LAI,8天
